Avg_loss,Accuracy
2.14324613827378,0.3388333333333333
1.8689926322589296,0.57775
1.499046174447928,0.6307166666666667
1.235562050012129,0.6465
1.0722844664857332,0.6588333333333334
0.9664618475859099,0.6703
0.8938250361220923,0.6828333333333333
0.8412727249710799,0.6946333333333333
0.8013393256837117,0.7064833333333334
0.7696215865581528,0.7197833333333333
0.743309703304061,0.7332166666666666
0.7206898847622658,0.7449166666666667
0.7006563218290618,0.7548
0.6825456872169398,0.7632166666666667
0.6659779415837229,0.77
0.6507371038770371,0.7769
0.636679519944862,0.7828333333333334
0.6236956025491646,0.7884
0.6116896177342197,0.79285
0.6005832577056722,0.7971833333333334
0.5903071250234332,0.80025
0.5807916057198795,0.8032666666666667
0.5719688597327864,0.8064166666666667
0.5637789051542913,0.8089833333333334
0.5561635364601607,0.8112166666666667
0.5490696674852229,0.8134666666666667
0.5424546749988345,0.8156166666666667
0.5362722178829759,0.8172333333333334
0.5304792203120331,0.819
0.5250403344440562,0.82055
0.519928422690963,0.8221666666666667
0.5151128162866208,0.8237166666666667
0.510574207535939,0.8250833333333333
0.5062910031471679,0.8263166666666667
0.5022441227711848,0.8274
0.49841091389467973,0.8283833333333334
0.4947784798485892,0.8292833333333334
0.49132926546053085,0.8305333333333333
0.4880503721551092,0.8317833333333333
0.4849215656804886,0.8326
0.4819362610578537,0.8338333333333333
0.4790810370114821,0.8348166666666667
0.47634418610570783,0.8358333333333333
0.4737218162620754,0.8364666666666667
0.4712043628573164,0.8370333333333333
0.46878285615492477,0.8379333333333333
0.4664492134187522,0.8388
0.4642013243234742,0.8397
0.46203973808331783,0.8402666666666667
0.45995520139490365,0.8408666666666667
0.4579377320211834,0.84145
0.4559849790736302,0.8420166666666666
0.45409288916633583,0.8427166666666667
0.452255892362803,0.8431666666666666
0.45047495774686463,0.8438
0.4487457063311199,0.8442666666666667
0.44706351435514907,0.84485
0.4454247854125779,0.8455333333333334
0.44382855304078,0.8459833333333333
0.4422731667534629,0.8464833333333334
0.44074985740789724,0.8467666666666667
0.4392653512897522,0.8471166666666666
0.43781311471642714,0.8474333333333334
0.43639272475229907,0.8479333333333333
0.4349990274066102,0.8485666666666667
0.43363084941149266,0.849
0.43228500295104755,0.8495333333333334
0.43096554002909265,0.8499
0.42967161814223476,0.85035
0.4284028354357046,0.8509666666666666
0.4271579655820627,0.8514
0.42593256365070975,0.8520333333333333
0.4247308170585744,0.8524
0.42354961557746695,0.85285
0.42238667421440074,0.8530333333333333
0.4212437867800564,0.8535833333333334
0.42011642468763566,0.8539833333333333
0.41900553258815043,0.8542166666666666
0.417909268853761,0.85465
0.4168310799260638,0.85505
0.4157664006484597,0.8554333333333334
0.4147134994520053,0.8558833333333333
0.4136729547813503,0.8562666666666666
0.4126467563545526,0.85675
0.41163238585948436,0.8573
0.4106316720562449,0.85765
0.4096383425567958,0.8580666666666666
0.40865867443557485,0.8582666666666666
0.4076921517915055,0.8585333333333334
0.4067338563517721,0.85885
0.4057884137831263,0.8592
0.40485213876469556,0.8596166666666667
0.4039228271319668,0.8600333333333333
0.4030069244155752,0.86055
0.40209773578432834,0.8610333333333333
0.4011978341985359,0.8611666666666666
0.40030447687548615,0.86155
0.39942055626083284,0.86185
0.398540652907098,0.8622166666666666
0.3976712239735416,0.8625166666666667
